location,size,total_sqft,bath,price,price_per_sqft,bhk
Anekal,2,766.0,2,28.0,3655.3524804177546,2
Anekal,3,967.0,2,45.0,4653.567735263702,3
Anekal,2,620.0,1,23.5,3790.3225806451615,2
Anekal,3,1150.0,3,45.0,3913.0434782608695,3
Anekal,2,1200.0,1,36.0,3000.0,2
Anekal,2,1200.0,1,36.0,3000.0,2
Anekal,1,400.0,1,11.5,2875.0,1
Anekal,1,456.0,1,15.0,3289.4736842105262,1
Anekal,2,1200.0,1,36.0,3000.0,2
Anekal,2,1200.0,1,36.0,3000.0,2
Anekal,3,2400.0,4,95.0,3958.3333333333335,3
Anekal,2,1200.0,2,36.1,3008.333333333333,2
Anekal,2,1200.0,2,36.1,3008.333333333333,2
Anekal,2,680.0,1,21.0,3088.235294117647,2
Anekal,1,420.0,1,12.5,2976.190476190476,1
Anekal,2,614.0,1,28.0,4560.260586319218,2
Anekal,2,1140.0,2,52.0,4561.403508771929,2
Anekal,2,625.0,1,25.0,4000.0,2
Anjanapura,4,1850.0,4,86.0,4648.648648648648,4
Anjanapura,2,1070.0,2,39.0,3644.859813084112,2
Anjanapura,3,1500.0,3,121.0,8066.666666666667,3
Anjanapura,2,1070.0,2,37.0,3457.9439252336447,2
Anjanapura,2,950.0,2,40.0,4210.526315789473,2
Anjanapura,3,1280.0,2,45.0,3515.625,3
Anjanapura,2,710.0,2,25.0,3521.12676056338,2
Anjanapura,2,950.0,2,32.0,3368.4210526315787,2
Anjanapura,4,1800.0,4,55.0,3055.555555555556,4
Anjanapura,3,1843.0,3,87.54,4749.864351600651,3
Anjanapura,2,1076.0,2,30.13,2800.185873605948,2
Anjanapura,2,950.0,2,30.0,3157.894736842105,2
Ardendale,3,1750.0,3,100.0,5714.285714285715,3
Ardendale,4,3198.0,4,200.0,6253.908692933083,4
Ardendale,4,2422.0,4,160.0,6606.110652353427,4
Ardendale,3,1750.0,3,100.0,5714.285714285715,3
Ardendale,4,3200.0,4,205.0,6406.25,4
Ardendale,3,1728.0,3,95.0,5497.685185185185,3
Ardendale,4,2062.0,3,140.0,6789.524733268671,4
Ardendale,3,1732.46,3,92.0,5310.367916142364,3
Ardendale,4,2062.0,3,150.0,7274.4907856450045,4
Ardendale,2,1224.0,2,70.0,5718.954248366013,2
Ardendale,3,1777.26,3,105.0,5907.970696465346,3
Ardendale,3,1650.0,3,82.0,4969.69696969697,3
Ardendale,4,2062.0,3,140.0,6789.524733268671,4
Ardendale,3,1650.0,3,82.0,4969.69696969697,3
Ardendale,2,1224.0,2,67.0,5473.856209150327,2
Ardendale,3,1723.0,3,95.0,5513.6390017411495,3
Ardendale,3,1777.26,3,89.0,5007.7084950991975,3
Ardendale,3,1777.26,3,92.0,5176.507657855351,3
Arekere,3,2060.0,3,140.0,6796.116504854369,3
Arekere,2,920.0,2,40.0,4347.826086956522,2
Arekere,3,1740.0,2,95.0,5459.770114942528,3
Arekere,2,1190.0,2,55.0,4621.848739495798,2
Arekere,1,600.0,1,28.0,4666.666666666667,1
Arekere,3,2072.0,3,108.0,5212.355212355213,3
Arekere,2,1100.0,2,55.0,5000.0,2
Arekere,2,900.0,2,50.0,5555.555555555556,2
Arekere,2,1240.0,2,60.0,4838.709677419355,2
Arekere,2,900.0,2,44.5,4944.444444444444,2
Attibele,1,450.0,1,11.0,2444.4444444444443,1
Attibele,4,1600.0,4,52.8,3300.0,4
Attibele,2,656.0,2,25.0,3810.9756097560976,2
Attibele,1,400.0,1,11.0,2750.0,1
Attibele,1,400.0,1,12.0,3000.0,1
Attibele,1,400.0,1,14.0,3500.0,1
Attibele,1,500.0,1,17.0,3400.0,1
Attibele,4,2168.0,4,95.0,4381.918819188192,4
Attibele,1,395.0,1,10.25,2594.93670886076,1
Attibele,1,420.0,1,17.0,4047.619047619048,1
Attibele,1,418.0,1,12.0,2870.813397129187,1
Attibele,2,1200.0,2,42.0,3500.0,2
Attibele,1,400.0,1,10.0,2500.0,1
Attibele,2,695.0,1,25.0,3597.122302158273,2
Attibele,2,850.0,1,25.0,2941.176470588235,2
Attibele,3,2400.0,3,120.0,5000.0,3
Attibele,1,450.0,1,12.5,2777.777777777778,1
Attibele,1,782.0,1,19.55,2500.0,1
Attibele,2,656.0,2,25.0,3810.9756097560976,2
Attibele,1,400.0,1,11.5,2875.0,1
Attibele,1,460.0,1,13.0,2826.086956521739,1
Attibele,1,418.0,2,11.5,2751.196172248804,1
Attibele,2,1000.0,2,42.0,4200.0,2
Attibele,1,550.0,1,11.5,2090.909090909091,1
Attibele,1,410.0,1,10.0,2439.0243902439024,1
Attibele,3,1700.0,3,65.0,3823.529411764706,3
Attibele,1,400.0,1,10.25,2562.5,1
Attibele,2,656.0,2,25.0,3810.9756097560976,2
Attibele,3,1500.0,3,90.0,6000.0,3
Attibele,1,520.0,1,15.0,2884.6153846153848,1
BEML Layout,2,1060.0,2,55.0,5188.679245283019,2
BEML Layout,2,999.0,2,45.0,4504.504504504504,2
BEML Layout,5,2400.0,4,225.0,9375.0,5
BEML Layout,2,1194.0,2,65.0,5443.886097152429,2
BEML Layout,2,1200.0,2,67.0,5583.333333333333,2
BEML Layout,2,2400.0,2,228.0,9500.0,2
BEML Layout,2,1194.0,2,65.0,5443.886097152429,2
BTM 2nd Stage,2,950.0,2,52.0,5473.684210526316,2
BTM 2nd Stage,3,1850.0,3,170.0,9189.18918918919,3
BTM 2nd Stage,2,1200.0,2,80.0,6666.666666666667,2
BTM 2nd Stage,2,1274.0,2,70.0,5494.505494505494,2
BTM 2nd Stage,2,1070.0,2,48.0,4485.981308411215,2
BTM 2nd Stage,2,1280.0,2,80.0,6250.0,2
BTM 2nd Stage,2,1100.0,2,70.0,6363.636363636364,2
BTM 2nd Stage,2,1000.0,2,58.0,5800.0,2
BTM 2nd Stage,5,2990.0,5,416.0,13913.04347826087,5
BTM 2nd Stage,2,1265.0,2,55.0,4347.826086956522,2
BTM 2nd Stage,3,2200.0,3,220.0,10000.0,3
BTM 2nd Stage,3,2780.0,4,325.0,11690.647482014389,3
BTM 2nd Stage,3,2400.0,2,360.0,15000.0,3
BTM 2nd Stage,2,965.0,2,56.0,5803.108808290155,2
BTM 2nd Stage,2,1147.0,2,75.0,6538.7968613775065,2
BTM 2nd Stage,3,1750.0,3,172.0,9828.57142857143,3
BTM 2nd Stage,2,1400.0,2,90.0,6428.571428571428,2
BTM 2nd Stage,2,1200.0,2,70.0,5833.333333333333,2
BTM 2nd Stage,2,1100.0,2,47.0,4272.727272727273,2
BTM 2nd Stage,2,930.0,2,46.0,4946.236559139785,2
BTM 2nd Stage,3,2500.0,3,345.0,13800.0,3
BTM Layout,2,1150.0,2,63.0,5478.260869565217,2
BTM Layout,6,3300.0,6,165.0,5000.0,6
BTM Layout,3,1450.0,2,81.0,5586.206896551724,3
BTM Layout,3,1776.0,2,75.0,4222.972972972973,3
BTM Layout,3,1458.0,3,79.0,5418.38134430727,3
BTM Layout,2,935.0,2,51.5,5508.021390374332,2
BTM Layout,2,1020.0,2,46.5,4558.823529411765,2
BTM Layout,3,1600.0,3,112.0,7000.0,3
BTM Layout,3,1300.0,2,75.0,5769.2307692307695,3
BTM Layout,3,1540.0,2,78.0,5064.935064935065,3
BTM Layout,1,450.0,1,20.0,4444.444444444444,1
BTM Layout,2,1196.0,2,56.81,4750.0,2
BTM Layout,3,1470.0,2,99.0,6734.693877551021,3
Babusapalaya,3,1611.0,2,66.0,4096.83426443203,3
Babusapalaya,3,1675.0,3,75.0,4477.611940298508,3
Babusapalaya,2,1141.0,2,46.0,4031.5512708150745,2
Babusapalaya,2,1500.0,2,57.0,3800.0,2
Babusapalaya,2,1050.0,2,45.0,4285.714285714285,2
Babusapalaya,2,1141.0,2,45.9,4022.787028921998,2
Babusapalaya,3,1230.0,3,53.0,4308.943089430894,3
Babusapalaya,2,1105.0,2,40.0,3619.9095022624433,2
Babusapalaya,3,1410.0,2,65.0,4609.929078014185,3
Babusapalaya,2,1450.0,2,55.99,3861.379310344827,2
Babusapalaya,2,1100.0,2,38.0,3454.5454545454545,2
Babusapalaya,2,1061.0,2,33.84,3189.4439208294066,2
Babusapalaya,2,1061.0,2,38.95,3671.065032987748,2
Babusapalaya,2,1061.0,2,34.0,3204.5240339302545,2
Babusapalaya,2,1245.0,2,58.0,4658.634538152611,2
Badavala Nagar,3,1494.0,2,94.55,6328.647925033467,3
Badavala Nagar,2,1274.0,2,81.0,6357.927786499216,2
Badavala Nagar,3,1842.0,3,115.0,6243.213897937025,3
Badavala Nagar,3,1494.0,2,94.55,6328.647925033467,3
Badavala Nagar,2,1274.0,2,81.0,6357.927786499216,2
Badavala Nagar,3,1494.0,2,94.55,6328.647925033467,3
Badavala Nagar,3,1842.0,3,115.0,6243.213897937025,3
Badavala Nagar,3,1842.0,3,115.0,6243.213897937025,3
Badavala Nagar,3,1842.0,3,115.0,6243.213897937025,3
Balagere,2,1210.0,2,80.9,6685.950413223141,2
Balagere,2,1205.0,2,78.5,6514.522821576764,2
Balagere,1,645.0,1,41.9,6496.124031007752,1
Balagere,2,1020.07,2,68.38,6703.461527150097,2
Balagere,2,1205.47,2,81.0,6719.370867794304,2
Balagere,2,1007.0,2,65.0,6454.816285998014,2
Balagere,2,1210.0,2,83.0,6859.504132231405,2
Balagere,1,675.0,1,45.0,6666.666666666667,1
Balagere,1,656.0,1,43.0,6554.878048780488,1
Balagere,2,1012.0,2,64.0,6324.110671936759,2
Balagere,2,1007.0,2,62.0,6156.901688182721,2
Balagere,2,1007.0,2,67.0,6653.426017874876,2
Balagere,2,1007.0,2,66.0,6554.121151936445,2
Balagere,1,645.0,1,34.18,5299.224806201551,1
Balagere,1,645.0,1,42.295,6557.364341085271,1
Balagere,2,1012.0,2,65.0,6422.924901185771,2
Balagere,1,656.0,1,38.77,5910.0609756097565,1
Balagere,1,645.0,1,39.0,6046.511627906977,1
Balagere,1,645.0,1,41.0,6356.589147286822,1
Balagere,2,1210.0,2,82.0,6776.859504132231,2
Balagere,1,656.0,1,34.77,5300.304878048782,1
Balagere,2,1012.0,2,70.0,6916.99604743083,2
Balagere,2,1007.0,2,68.0,6752.730883813307,2
Balagere,2,1205.0,2,79.0,6556.016597510374,2
Balagere,2,1012.0,2,68.0,6719.367588932806,2
Banashankari,2,1077.0,2,37.64,3494.8932219127205,2
Banashankari,3,1470.0,2,88.64,6029.931972789115,3
Banashankari,3,1300.0,2,75.0,5769.2307692307695,3
Banashankari,3,1800.0,3,115.0,6388.888888888889,3
Banashankari,2,1125.0,2,63.0,5600.0,2
Banashankari,2,1310.0,2,80.0,6106.8702290076335,2
Banashankari,3,2600.0,4,135.0,5192.307692307692,3
Banashankari,3,1900.0,2,170.0,8947.368421052632,3
Banashankari,2,1260.0,2,75.0,5952.380952380952,2
Banashankari,2,1170.0,2,46.79,3999.1452991452993,2
Banashankari,3,1350.0,2,83.0,6148.148148148148,3
Banashankari,2,1330.0,2,78.0,5864.661654135339,2
Banashankari,3,1400.0,2,78.0,5571.428571428572,3
Banashankari,3,1700.0,3,125.0,7352.941176470588,3
Banashankari,2,1020.0,2,40.79,3999.019607843137,2
Banashankari,2,1600.0,2,63.98,3998.75,2
Banashankari,2,1041.0,2,36.44,3500.480307396734,2
Banashankari,1,2400.0,1,200.0,8333.333333333334,1
Banashankari,2,1390.0,2,86.0,6187.050359712231,2
Banashankari,2,1460.0,2,70.0,4794.520547945205,2
Banashankari,2,1200.0,2,60.0,5000.0,2
Banashankari,2,1290.0,2,80.0,6201.550387596899,2
Banashankari,2,1186.0,2,65.0,5480.607082630691,2
Banashankari,3,1650.0,3,101.0,6121.212121212121,3
Banashankari,2,1181.0,2,75.0,6350.550381033023,2
Banashankari,2,1105.0,2,90.0,8144.796380090498,2
Banashankari,1,720.0,1,60.0,8333.333333333334,1
Banashankari,2,1040.0,2,45.0,4326.923076923077,2
Banashankari,2,1330.0,2,77.0,5789.473684210527,2
Banashankari,2,1200.0,2,49.0,4083.3333333333335,2
Banashankari,2,1185.0,2,67.0,5654.008438818565,2
Banashankari,2,1000.0,2,50.0,5000.0,2
Banashankari,3,1650.0,3,90.75,5500.0,3
Banashankari,3,1650.0,3,101.0,6121.212121212121,3
Banashankari,2,1310.0,2,80.43,6139.69465648855,2
Banashankari,2,600.0,1,27.0,4500.0,2
Banashankari,2,1430.0,2,87.8,6139.86013986014,2
Banashankari,2,1020.0,2,42.83,4199.019607843137,2
Banashankari,3,1540.0,3,80.0,5194.805194805195,3
Banashankari,3,1683.0,3,115.0,6833.036244800951,3
Banashankari,3,1800.0,3,125.0,6944.444444444444,3
Banashankari,2,1175.0,2,41.13,3500.4255319148942,2
Banashankari,2,1450.0,2,50.75,3500.0,2
Banashankari,3,1770.0,3,108.0,6101.6949152542375,3
Banashankari,3,1800.0,3,125.0,6944.444444444444,3
Banashankari,3,1200.0,3,74.52,6210.0,3
Banashankari,2,1100.0,2,63.0,5727.272727272727,2
Banashankari,2,1020.0,2,40.79,3999.019607843137,2
Banashankari,2,1260.0,2,75.0,5952.380952380952,2
Banashankari,3,1426.0,3,85.0,5960.729312762974,3
Banashankari Stage II,2,1700.0,2,150.0,8823.529411764706,2
Banashankari Stage II,4,1200.0,2,150.0,12500.0,4
Banashankari Stage II,3,1500.0,2,120.0,8000.0,3
Banashankari Stage II,5,2400.0,3,510.0,21250.0,5
Banashankari Stage II,3,1240.0,2,59.52,4800.0,3
Banashankari Stage II,2,1250.0,2,110.0,8800.0,2
Banashankari Stage II,3,1260.0,2,95.0,7539.68253968254,3
Banashankari Stage II,3,2400.0,2,300.0,12500.0,3
Banashankari Stage II,2,1400.0,2,100.0,7142.857142857143,2
Banashankari Stage II,5,2800.0,3,425.0,15178.57142857143,5
Banashankari Stage II,3,3000.0,3,450.0,15000.0,3
Banashankari Stage II,3,1200.0,2,198.0,16500.0,3
Banashankari Stage II,2,1245.0,2,125.0,10040.16064257028,2
Banashankari Stage III,3,1305.0,2,58.7,4498.08429118774,3
Banashankari Stage III,2,1145.0,2,58.4,5100.436681222707,2
Banashankari Stage III,3,1650.0,3,118.0,7151.515151515152,3
Banashankari Stage III,4,2400.0,4,240.0,10000.0,4
Banashankari Stage III,3,1350.0,2,68.0,5037.037037037037,3
Banashankari Stage III,3,1305.0,2,59.0,4521.072796934866,3
Banashankari Stage III,3,1305.0,2,60.0,4597.701149425287,3
Banashankari Stage III,2,1200.0,2,42.0,3500.0,2
Banashankari Stage III,3,1305.0,2,59.0,4521.072796934866,3
Banashankari Stage III,3,1480.0,3,75.48,5100.0,3
Banashankari Stage III,3,1305.0,2,59.0,4521.072796934866,3
Banashankari Stage III,2,1304.0,2,111.0,8512.269938650306,2
Banashankari Stage III,6,3000.0,6,150.0,5000.0,6
Banashankari Stage III,2,1085.0,2,50.0,4608.294930875576,2
Banashankari Stage III,3,1500.0,2,100.0,6666.666666666667,3
Banashankari Stage III,4,2100.0,3,147.0,7000.0,4
Banashankari Stage III,3,1420.0,2,95.0,6690.140845070423,3
Banashankari Stage V,3,1300.0,2,58.5,4500.0,3
Banashankari Stage V,3,1305.0,2,49.0,3754.7892720306513,3
Banashankari Stage V,2,1035.0,2,35.77,3456.038647342996,2
Banashankari Stage V,3,1355.0,2,61.0,4501.845018450184,3
Banashankari Stage V,3,1510.0,3,47.57,3150.3311258278145,3
Banashankari Stage V,3,1650.0,3,51.98,3150.3030303030305,3
Banashankari Stage V,3,1630.0,3,51.35,3150.306748466258,3
Banashankari Stage V,3,1510.0,3,47.57,3150.3311258278145,3
Banashankari Stage V,3,1315.0,2,49.0,3726.235741444867,3
Banashankari Stage V,3,1540.0,3,48.51,3150.0,3
Banashankari Stage V,2,920.0,2,41.5,4510.869565217391,2
Banashankari Stage VI,2,1160.0,2,59.935,5166.810344827586,2
Banashankari Stage VI,4,4800.0,4,190.0,3958.3333333333335,4
Banashankari Stage VI,4,2800.0,4,89.0,3178.5714285714284,4
Banashankari Stage VI,4,2200.0,4,195.0,8863.636363636364,4
Banashankari Stage VI,2,1160.0,2,59.0,5086.206896551724,2
Banashankari Stage VI,2,1180.0,2,59.47,5039.830508474576,2
Banashankari Stage VI,3,1423.0,2,71.73,5040.758959943781,3
Banashankari Stage VI,3,1392.0,3,69.46,4989.942528735632,3
Banashankari Stage VI,3,1400.0,2,70.385,5027.500000000001,3
Banashankari Stage VI,4,4800.0,3,200.0,4166.666666666667,4
Banaswadi,2,1184.0,2,53.0,4476.351351351352,2
Banaswadi,2,1145.0,2,55.0,4803.493449781659,2
Banaswadi,2,1250.0,2,60.0,4800.0,2
Banaswadi,2,1365.0,2,73.0,5347.985347985348,2
Banaswadi,5,1903.0,6,140.0,7356.8050446663165,5
Banaswadi,2,1222.0,2,80.0,6546.6448445171845,2
Banaswadi,2,870.0,2,38.0,4367.816091954023,2
Banaswadi,2,1200.0,2,60.0,5000.0,2
Banaswadi,2,1340.0,2,73.0,5447.761194029851,2
Banaswadi,2,1008.0,2,52.0,5158.730158730159,2
Banaswadi,2,1105.0,2,57.0,5158.371040723982,2
Banjara Layout,2,1200.0,2,70.0,5833.333333333333,2
Banjara Layout,2,1050.0,2,64.8,6171.428571428572,2
Banjara Layout,2,753.0,3,59.5,7901.726427622842,2
Banjara Layout,3,2500.0,4,140.0,5600.0,3
Bannerghatta,3,1665.0,3,110.0,6606.606606606607,3
Bannerghatta,3,2370.0,4,195.0,8227.848101265823,3
Bannerghatta,2,1100.0,2,66.0,6000.0,2
Bannerghatta,2,1113.0,2,70.0,6289.308176100629,2
Bannerghatta,2,1200.0,2,73.2,6100.0,2
Bannerghatta,2,1070.0,2,87.0,8130.841121495327,2
Bannerghatta,3,1776.0,3,124.0,6981.981981981982,3
Bannerghatta,3,1776.0,3,150.0,8445.945945945947,3
Bannerghatta Road,1,500.0,1,18.5,3700.0,1
Bannerghatta Road,2,1050.0,2,65.0,6190.476190476191,2
Bannerghatta Road,3,1170.0,2,66.0,5641.025641025641,3
Bannerghatta Road,1,595.0,1,33.32,5600.0,1
Bannerghatta Road,3,1445.0,3,95.0,6574.39446366782,3
Bannerghatta Road,3,1640.0,2,120.0,7317.073170731707,3
Bannerghatta Road,3,1460.0,2,90.0,6164.383561643836,3
Bannerghatta Road,2,1179.0,2,66.02,5599.660729431722,2
Bannerghatta Road,2,1115.0,2,58.935,5285.650224215246,2
Bannerghatta Road,2,793.0,2,45.0,5674.653215636822,2
Bannerghatta Road,2,1400.0,2,78.0,5571.428571428572,2
Bannerghatta Road,2,1215.0,2,50.0,4115.22633744856,2
Bannerghatta Road,3,1654.0,3,100.0,6045.949214026602,3
Bannerghatta Road,2,1181.0,2,55.0,4657.070279424217,2
Bannerghatta Road,2,1200.0,2,75.0,6250.0,2
Bannerghatta Road,1,595.0,1,31.83,5349.579831932773,1
Bannerghatta Road,2,1105.0,2,51.0,4615.384615384615,2
Bannerghatta Road,2,1255.0,2,65.26,5200.000000000001,2
Bannerghatta Road,3,1550.0,3,82.0,5290.322580645161,3
Bannerghatta Road,3,1650.0,3,122.0,7393.939393939394,3
Bannerghatta Road,2,912.0,2,55.0,6030.701754385965,2
Bannerghatta Road,2,1218.0,2,73.0,5993.431855500821,2
Bannerghatta Road,2,1115.0,2,65.12,5840.358744394619,2
Bannerghatta Road,3,1893.0,3,100.0,5282.620179609086,3
Bannerghatta Road,3,1600.0,3,95.0,5937.5,3
Bannerghatta Road,2,1275.0,2,65.0,5098.0392156862745,2
Bannerghatta Road,2,892.0,2,39.0,4372.197309417041,2
Bannerghatta Road,2,1260.0,2,70.0,5555.555555555556,2
Bannerghatta Road,2,1157.0,2,40.0,3457.216940363008,2
Bannerghatta Road,2,1150.0,2,65.0,5652.173913043478,2
Bannerghatta Road,2,1100.0,2,39.0,3545.454545454545,2
Bannerghatta Road,3,1725.0,3,110.0,6376.811594202899,3
Bannerghatta Road,6,1850.0,6,150.0,8108.108108108108,6
Bannerghatta Road,2,950.0,2,38.0,4000.0,2
Bannerghatta Road,2,1220.0,2,80.0,6557.377049180328,2
Bannerghatta Road,2,1130.0,2,78.0,6902.654867256637,2
Bannerghatta Road,3,1486.0,3,83.22,5600.269179004038,3
Bannerghatta Road,2,1015.0,2,48.0,4729.064039408867,2
Bannerghatta Road,2,1115.0,2,61.0,5470.85201793722,2
Bannerghatta Road,2,1136.0,2,48.0,4225.352112676056,2
Bannerghatta Road,4,2700.0,4,260.0,9629.62962962963,4
Bannerghatta Road,3,1200.0,2,69.0,5750.0,3
Bannerghatta Road,3,1465.0,2,76.0,5187.713310580205,3
Bannerghatta Road,2,1255.0,2,67.73,5396.812749003984,2
Bannerghatta Road,2,1200.0,2,65.0,5416.666666666667,2
Bannerghatta Road,2,1240.0,2,65.0,5241.935483870968,2
Bannerghatta Road,3,1476.0,3,125.0,8468.834688346884,3
Bannerghatta Road,3,1365.0,3,84.29,6175.091575091575,3
Bannerghatta Road,2,1268.0,2,69.0,5441.640378548896,2
Bannerghatta Road,3,1450.0,2,87.0,6000.0,3
Bannerghatta Road,4,2932.0,5,195.0,6650.75034106412,4
Bannerghatta Road,2,960.0,2,58.0,6041.666666666667,2
Bannerghatta Road,3,1750.0,3,130.0,7428.571428571428,3
Bannerghatta Road,2,1275.0,2,73.0,5725.490196078431,2
Bannerghatta Road,2,1240.0,2,71.0,5725.806451612903,2
Bannerghatta Road,2,1215.0,2,68.0,5596.707818930041,2
Bannerghatta Road,2,1215.0,2,68.0,5596.707818930041,2
Bannerghatta Road,3,1894.0,3,115.0,6071.805702217529,3
Bannerghatta Road,3,1693.0,3,89.0,5256.940342587123,3
Bannerghatta Road,2,1280.0,2,60.16,4700.0,2
Bannerghatta Road,1,630.0,1,35.0,5555.555555555556,1
Bannerghatta Road,2,1215.0,2,68.0,5596.707818930041,2
Bannerghatta Road,3,1365.0,3,76.18,5580.952380952382,3
Bannerghatta Road,2,1115.0,2,78.0,6995.5156950672645,2
Bannerghatta Road,3,1365.0,3,79.465,5821.611721611722,3
Bannerghatta Road,3,1655.0,3,90.0,5438.0664652567975,3
Bannerghatta Road,2,1247.0,2,47.39,3800.3207698476335,2
Bannerghatta Road,2,1160.0,2,49.49,4266.379310344828,2
Bannerghatta Road,3,1650.0,3,94.0,5696.969696969697,3
Bannerghatta Road,2,905.0,2,65.0,7182.32044198895,2
Bannerghatta Road,2,1000.0,2,50.0,5000.0,2
Bannerghatta Road,4,2185.0,3,120.0,5491.990846681922,4
Bannerghatta Road,2,1012.0,2,45.0,4446.640316205534,2
Bannerghatta Road,3,1460.0,2,80.0,5479.45205479452,3
Bannerghatta Road,2,1340.0,2,85.0,6343.2835820895525,2
Bannerghatta Road,3,1711.0,3,125.0,7305.669199298656,3
Bannerghatta Road,3,1520.0,2,81.0,5328.9473684210525,3
Bannerghatta Road,3,2826.0,3,148.0,5237.0842179759375,3
Bannerghatta Road,2,1115.0,2,61.0,5470.85201793722,2
Bannerghatta Road,2,1154.0,2,47.0,4072.790294627383,2
Bannerghatta Road,2,1000.0,2,44.5,4450.0,2
Bannerghatta Road,2,1250.0,2,48.0,3840.0,2
Bannerghatta Road,3,1640.0,3,105.0,6402.439024390244,3
Bannerghatta Road,2,1012.0,2,44.0,4347.826086956522,2
Bannerghatta Road,3,1527.0,3,115.0,7531.106745252128,3
Bannerghatta Road,3,1550.0,3,96.0,6193.548387096775,3
Bannerghatta Road,2,1200.0,2,78.0,6500.0,2
Bannerghatta Road,3,1885.0,3,125.0,6631.29973474801,3
Bannerghatta Road,3,1450.0,2,78.0,5379.310344827586,3
Bannerghatta Road,1,700.0,1,31.2,4457.142857142857,1
Bannerghatta Road,2,905.0,2,58.0,6408.839779005525,2
Bannerghatta Road,3,1920.0,3,122.0,6354.166666666667,3
Bannerghatta Road,4,2400.0,4,180.0,7500.0,4
Bannerghatta Road,2,1270.0,2,45.0,3543.3070866141734,2
Bannerghatta Road,3,1520.0,2,80.0,5263.1578947368425,3
Bannerghatta Road,3,1270.0,2,73.0,5748.031496062992,3
Bannerghatta Road,3,1846.0,3,120.0,6500.541711809317,3
Bannerghatta Road,2,1115.0,2,61.74,5537.219730941704,2
Bannerghatta Road,3,1655.0,3,95.0,5740.181268882176,3
Bannerghatta Road,2,1206.0,2,53.0,4394.69320066335,2
Bannerghatta Road,2,1150.0,2,55.0,4782.608695652174,2
Bannerghatta Road,2,1215.0,2,65.0,5349.794238683127,2
Bannerghatta Road,3,1510.0,2,110.0,7284.76821192053,3
Bannerghatta Road,2,1022.0,2,35.0,3424.657534246576,2
Bannerghatta Road,2,1246.0,2,47.35,3800.16051364366,2
Bannerghatta Road,3,1470.0,2,85.0,5782.312925170068,3
Bannerghatta Road,2,1160.0,2,45.0,3879.310344827586,2
Bannerghatta Road,2,970.0,2,57.0,5876.288659793814,2
Bannerghatta Road,3,1527.0,3,142.0,9299.279633267846,3
Basavangudi,2,1036.0,2,105.0,10135.135135135137,2
Basavangudi,4,2600.0,4,260.0,10000.0,4
Basavangudi,3,1600.0,2,160.0,10000.0,3
Basavangudi,2,1560.0,2,145.0,9294.871794871797,2
Basavangudi,3,1800.0,3,195.0,10833.333333333334,3
Basavangudi,2,1100.0,2,93.0,8454.545454545454,2
Basavangudi,2,1050.0,2,103.0,9809.52380952381,2
Basavangudi,2,1180.0,2,124.0,10508.474576271186,2
Basavangudi,2,1200.0,2,120.0,10000.0,2
Basavangudi,4,2453.0,3,250.0,10191.602119853242,4
Basaveshwara Nagar,5,4500.0,5,415.0,9222.222222222224,5
Basaveshwara Nagar,3,1865.0,3,145.0,7774.798927613941,3
Basaveshwara Nagar,2,1200.0,2,90.0,7500.0,2
Basaveshwara Nagar,5,2400.0,4,310.0,12916.666666666666,5
Basaveshwara Nagar,2,1200.0,2,80.0,6666.666666666667,2
Basaveshwara Nagar,2,900.0,2,60.0,6666.666666666667,2
Basaveshwara Nagar,3,1900.0,3,150.0,7894.736842105263,3
Basaveshwara Nagar,2,1200.0,2,85.0,7083.333333333333,2
Basaveshwara Nagar,2,1200.0,2,70.0,5833.333333333333,2
Battarahalli,2,1200.0,2,65.0,5416.666666666667,2
Battarahalli,3,1779.0,3,89.61,5037.099494097808,3
Battarahalli,2,1300.0,2,50.0,3846.153846153846,2
Battarahalli,3,1945.0,3,97.42,5008.740359897172,3
Battarahalli,3,1777.0,3,100.0,5627.462014631401,3
Battarahalli,2,1135.0,2,43.0,3788.546255506608,2
Battarahalli,2,1276.0,2,45.0,3526.6457680250783,2
Battarahalli,3,1880.0,3,94.36,5019.148936170212,3
Battarahalli,2,1071.0,2,62.0,5788.982259570495,2
Battarahalli,2,1165.0,2,43.0,3690.987124463519,2
Battarahalli,2,1636.0,2,82.89,5066.625916870416,2
Battarahalli,3,1779.0,3,90.0,5059.02192242833,3
Battarahalli,2,1090.0,2,38.37,3520.183486238532,2
Battarahalli,3,2082.0,3,104.0,4995.1969260326605,3
Battarahalli,3,2024.0,3,103.0,5088.932806324111,3
Battarahalli,2,1097.0,2,49.0,4466.727438468551,2
Begur,3,1419.0,2,59.0,4157.85764622974,3
Begur,3,1580.0,3,75.0,4746.835443037975,3
Begur,3,1559.0,3,63.0,4041.051956382296,3
Begur,3,1445.0,2,47.1,3259.515570934256,3
Begur,3,1475.0,2,74.0,5016.949152542373,3
Begur,3,3500.0,4,185.0,5285.714285714285,3
Begur,2,1100.0,2,55.0,5000.0,2
Begur,2,1306.0,2,65.0,4977.029096477795,2
Begur,3,1304.0,3,65.0,4984.662576687117,3
Begur,3,1411.0,2,60.0,4252.303330970943,3
Begur,2,815.0,2,40.0,4907.9754601227,2
Begur,3,1443.0,2,70.0,4851.004851004851,3
Begur Road,2,1200.0,2,44.0,3666.6666666666665,2
Begur Road,2,1200.0,2,46.8,3900.0,2
Begur Road,2,1160.0,2,44.0,3793.103448275862,2
